run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,Unnamed: 31,response_type,response_value,unanswered,Unnamed: 30
3.0,10.0,veridical,fps_60/285948.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,29.127363500068896,39.50951850006823,39.50951850006823,42.58227510005236,42.58227510005236,45.58768580004107,45.58768580004107,['1'],[0.6345832999795675],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Hit,1,,
3.0,18.94,veridical,fps_60/713285.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.9400000000000013,,0.0,1.0,1.0,1.0,,,,,45.58768580004107,48.94346580002457,48.94346580002457,52.06290790007915,52.06290790007915,55.06931320007425,55.06931320007425,['1'],[0.6349565999116749],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Hit,1,,
3.0,27.57,veridical,fps_60/1592530.bmp_pp75_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.629999999999999,,0.0,2.0,2.0,2.0,,,,,55.06931320007425,58.06183860008605,58.06183860008605,61.1816699000774,61.1816699000774,64.18792240007315,64.18792240007315,['1'],[0.957888999953866],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Hit,1,,
3.0,37.25,scrambled,fps_60/1593056.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,,0.0,3.0,3.0,3.0,,,,,64.18792240007315,68.32033870008308,68.32033870008308,71.42427220009267,71.42427220009267,74.4313105000183,74.4313105000183,['1'],[0.55501260003075],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,False Alarm,1,,
3.0,45.98,scrambled,fps_60/713285.bmp_pp53_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.729999999999997,,0.0,4.0,4.0,4.0,,,,,74.4313105000183,77.53362830006517,77.53362830006517,80.65721510001458,80.65721510001458,83.65803630009759,83.65803630009759,['1'],[0.5670887000160292],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,False Alarm,1,,
3.0,55.35,veridical,fps_60/713017.bmp_pp82_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.3700000000000045,,0.0,5.0,5.0,5.0,,,,,83.65803630009759,87.42267740005627,87.42267740005627,90.50308310007676,90.50308310007676,,,['1'],[0.7683802000246942],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Hit,1,,
3.0,67.86,scrambled,fps_60/1592530.bmp_pp75_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,6.509999999999998,,0.0,6.0,6.0,6.0,,,,,93.51588280010036,100.43203360005282,100.43203360005282,103.50155170005746,103.50155170005746,106.5104738000082,106.5104738000082,['1'],[0.5486558000557125],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,False Alarm,1,,
3.0,77.55,scrambled,fps_60/1159870.bmp_pp69_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.6899999999999977,,0.0,7.0,7.0,7.0,,,,,106.5104738000082,110.62979430006816,110.62979430006816,113.67111630004364,113.67111630004364,116.67158490000293,116.67158490000293,['2'],[1.2923376000253484],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Correct Reject,2,,
3.0,85.78,scrambled,fps_60/713017.bmp_pp82_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.230000000000004,,0.0,8.0,8.0,8.0,,,,,116.67158490000293,119.27502400008962,119.27502400008962,122.3767422999954,122.3767422999954,,,['1'],[0.4676249000476673],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,False Alarm,1,,
3.0,98.48,veridical,fps_60/1160227.bmp_pp94_L2_V1_veridical_freeview_isoFalse_fps60.mp4,6.700000000000003,,0.0,9.0,9.0,9.0,,,,,125.3883032000158,132.5213131000055,132.5213131000055,135.6269723000005,135.6269723000005,138.6287107000826,138.6287107000826,['1'],[0.766901700058952],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Hit,1,,
3.0,108.18,veridical,fps_60/1159870.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.700000000000003,,0.0,10.0,10.0,10.0,,,,,138.6287107000826,142.76175800000783,142.76175800000783,145.83266730001196,145.83266730001196,148.8359075000044,148.8359075000044,['2'],[0.5869384000543505],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Miss,2,,
3.0,116.6,veridical,fps_60/1593056.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.4199999999999875,,0.0,11.0,11.0,11.0,,,,,148.8359075000044,151.66169560002163,151.66169560002163,154.80158289999235,154.80158289999235,157.81041950010697,157.81041950010697,['1'],[0.5051585999317467],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Hit,1,,
3.0,124.9,veridical,fps_60/1159325.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.300000000000012,,0.0,12.0,12.0,12.0,,,,,157.81041950010697,160.52387360006105,160.52387360006105,163.6256699000951,163.6256699000951,,,['2'],[0.568572000018321],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Miss,2,,
3.0,135.79,scrambled,fps_60/713135.bmp_pp94_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.889999999999986,,0.0,13.0,13.0,13.0,,,,,166.63788910000585,171.94924940005876,171.94924940005876,175.04496060009114,175.04496060009114,178.05385940009728,178.05385940009728,['2'],[1.2672813000390306],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Correct Reject,2,,
3.0,146.12,scrambled,fps_60/1159325.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.3300000000000125,,0.0,14.0,14.0,14.0,,,,,178.05385940009728,182.8117290000664,182.8117290000664,185.8779570000479,185.8779570000479,188.88426100008652,188.88426100008652,['2'],[0.6160578000126407],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Correct Reject,2,,
3.0,155.36,veridical,fps_60/1160049.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.240000000000009,,0.0,15.0,15.0,15.0,,,,,188.88426100008652,192.5095918000443,192.5095918000443,195.62946910003663,195.62946910003663,,,['1'],[1.6551609999733046],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Hit,1,,
3.0,166.31,veridical,fps_60/713135.bmp_pp94_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.949999999999989,,0.0,16.0,16.0,16.0,,,,,198.6412837000098,204.0239443000173,204.0239443000173,207.10971270001028,207.10971270001028,,,['2'],[1.08599900000263],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Miss,2,,
3.0,174.33,scrambled,fps_60/1160049.bmp_pp79_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0200000000000102,,0.0,17.0,17.0,17.0,,,,,210.12095270003192,212.49464590009305,212.49464590009305,215.61864120000973,215.61864120000973,218.63005280005743,218.63005280005743,['1'],[0.5374675000784919],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,False Alarm,1,,
3.0,183.48,scrambled,fps_60/1160227.bmp_pp94_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,3.1499999999999773,,0.0,18.0,18.0,18.0,,,,,218.63005280005743,222.1173021000577,222.1173021000577,225.25792130001355,225.25792130001355,228.26680650003252,228.26680650003252,['2'],[1.0418320000171661],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,Correct Reject,2,,
3.0,191.98,scrambled,fps_60/285948.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5,,0.0,19.0,19.0,19.0,,,,,228.26680650003252,231.1231766000856,231.1231766000856,234.243033100036,234.243033100036,237.24351910001133,237.24351910001133,['1'],[0.8220537999877706],,,subject_3,3.0,2023-08-23_11h17.47.487,run_1,2023.1.2,60.01431942783838,,False Alarm,1,,
6.0,10.0,veridical,fps_60/1159329.bmp_pp95_L2_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,29.539845500024967,39.91647370008286,39.91647370008286,42.99696720007341,42.99696720007341,,,['1'],[0.5729789999313653],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Hit,1,,
6.0,21.84,scrambled,fps_60/713274.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.84,,0.0,1.0,1.0,1.0,,,,,46.00969690002967,52.30921219999436,52.30921219999436,55.37930260004941,55.37930260004941,,,['2'],[0.4841214999323711],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Correct Reject,2,,
6.0,29.93,veridical,fps_60/1159813.bmp_pp88_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.09,,0.0,2.0,2.0,2.0,,,,,58.39228900009766,60.90721780003514,60.90721780003514,64.00748820009176,64.00748820009176,,,['1'],[1.6555012000026181],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Hit,1,,
6.0,43.81,scrambled,fps_60/1592747.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,7.880000000000003,,0.0,3.0,3.0,3.0,,,,,67.02145980007481,75.29073250002693,75.29073250002693,78.37179140001535,78.37179140001535,81.37799370009452,81.37799370009452,['1'],[0.36974640004336834],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,False Alarm,1,,
6.0,52.41,veridical,fps_60/1591977.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.5999999999999943,,0.0,4.0,4.0,4.0,,,,,81.37799370009452,84.40688470005989,84.40688470005989,87.52379310003016,87.52379310003016,,,['2'],[0.6341836999636143],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Miss,2,,
6.0,61.04,veridical,fps_60/1160168.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.6300000000000026,,0.0,5.0,5.0,5.0,,,,,90.53632190008648,93.5354957000818,93.5354957000818,96.65466830006336,96.65466830006336,99.66122850007378,99.66122850007378,['2'],[0.4855074000079185],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Miss,2,,
6.0,69.21,veridical,fps_60/1592303.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1699999999999946,,0.0,6.0,6.0,6.0,,,,,99.66122850007378,102.24329890008084,102.24329890008084,105.3434419000987,105.3434419000987,108.34367179998662,108.34367179998662,['1'],[0.3698128000833094],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Hit,1,,
6.0,77.65,veridical,fps_60/1592747.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.440000000000012,,0.0,7.0,7.0,7.0,,,,,108.34367179998662,111.16153720009606,111.16153720009606,114.2842968000332,114.2842968000332,,,['1'],[0.4020836999407038],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Hit,1,,
6.0,86.58,veridical,fps_60/1159440.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.9299999999999926,,0.0,8.0,8.0,8.0,,,,,117.29714919999242,120.63075610005762,120.63075610005762,123.74818019999655,123.74818019999655,126.74970600008965,126.74970600008965,['2'],[0.9302347000921145],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Miss,2,,
6.0,96.2,scrambled,fps_60/150474.bmp_pp57_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.620000000000005,,0.0,9.0,9.0,9.0,,,,,126.74970600008965,130.8065124000423,130.8065124000423,133.90016540000215,133.90016540000215,136.9068210000405,136.9068210000405,['2'],[1.0353956000180915],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Correct Reject,2,,
6.0,106.26,scrambled,fps_60/1160168.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.060000000000002,,0.0,10.0,10.0,10.0,,,,,136.9068210000405,141.43801650009118,141.43801650009118,144.54604240006302,144.54604240006302,147.54983470006846,147.54983470006846,['2'],[0.5669517000205815],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Correct Reject,2,,
6.0,115.03,veridical,fps_60/285993.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.769999999999996,,0.0,11.0,11.0,11.0,,,,,147.54983470006846,150.6947528000455,150.6947528000455,153.80108130001463,153.80108130001463,,,['2'],[0.451793699990958],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Miss,2,,
6.0,129.34,scrambled,fps_60/1592303.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,8.310000000000002,,0.0,12.0,12.0,12.0,,,,,156.8156808000058,165.57597690005787,165.57597690005787,168.63351120008156,168.63351120008156,,,['1'],[0.48995969991665334],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,False Alarm,1,,
6.0,137.36,scrambled,fps_60/285993.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0200000000000102,,0.0,13.0,13.0,13.0,,,,,171.6486590000568,174.0136773000704,174.0136773000704,177.11443280009553,177.11443280009553,,,['2'],[0.5055761000839993],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Correct Reject,2,,
6.0,145.43,scrambled,fps_60/1159813.bmp_pp88_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.069999999999993,,0.0,14.0,14.0,14.0,,,,,180.12702340004034,182.57174680009484,182.57174680009484,185.6712003001012,185.6712003001012,188.67767660005484,188.67767660005484,['1'],[0.8252152000786737],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,False Alarm,1,,
6.0,155.23,scrambled,fps_60/1591977.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.799999999999983,,0.0,15.0,15.0,15.0,,,,,188.67767660005484,192.9195307000773,192.9195307000773,196.0255881000776,196.0255881000776,199.0341437000316,199.0341437000316,['1'],[0.5688666999340057],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,False Alarm,1,,
6.0,165.81,scrambled,fps_60/1159329.bmp_pp95_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.5800000000000125,,0.0,16.0,16.0,16.0,,,,,199.0341437000316,203.98565819999203,203.98565819999203,207.07847940002105,207.07847940002105,210.0779603000265,210.0779603000265,['1'],[0.9352670999942347],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,False Alarm,1,,
6.0,174.16,veridical,fps_60/150474.bmp_pp57_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.3499999999999943,,0.0,17.0,17.0,17.0,,,,,210.0779603000265,212.8285892000422,212.8285892000422,215.9487417000346,215.9487417000346,,,['1'],[1.302493599941954],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Hit,1,,
6.0,183.28,scrambled,fps_60/1159440.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.1200000000000045,,0.0,18.0,18.0,18.0,,,,,218.96223860001191,222.4655506000854,222.4655506000854,225.58306440000888,225.58306440000888,228.59409999998752,228.59409999998752,['1'],[2.1818229999626055],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,False Alarm,1,,
6.0,191.93,veridical,fps_60/713274.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6500000000000057,,0.0,19.0,19.0,19.0,,,,,228.59409999998752,231.6284941000631,231.6284941000631,234.72113090008497,234.72113090008497,,,['2'],[0.8727782999631017],,,subject_3,6.0,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,,Miss,2,,
2.0,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,30.107706199982204,40.48582340008579,40.48582340008579,43.58802620007191,43.58802620007191,46.59676850005053,46.59676850005053,['2'],[0.5896906000562012],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Correct Reject,2,,
2.0,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,,0.0,1.0,1.0,1.0,,,,,46.59676850005053,49.86436780006625,49.86436780006625,52.96448640001472,52.96448640001472,,,['1'],[0.5903662999626249],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Hit,1,,
2.0,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,,0.0,2.0,2.0,2.0,,,,,55.98010400007479,59.41272949997801,59.41272949997801,62.51435860001948,62.51435860001948,,,['1'],[1.8078882000409067],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,False Alarm,1,,
2.0,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,,0.0,3.0,3.0,3.0,,,,,65.52746760006994,69.06648040004075,69.06648040004075,72.16552450007293,72.16552450007293,,,['1'],[0.789317800081335],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Hit,1,,
2.0,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,,0.0,4.0,4.0,4.0,,,,,75.1790697000688,77.62103650008794,77.62103650008794,80.72488100000191,80.72488100000191,83.72942360001616,83.72942360001616,['2'],[0.7331565000349656],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Correct Reject,2,,
2.0,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,,0.0,5.0,5.0,5.0,,,,,83.72942360001616,87.83413530001417,87.83413530001417,90.93762910005172,90.93762910005172,93.9405336000491,93.9405336000491,['1'],[0.5295580999227241],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Hit,1,,
2.0,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,,0.0,6.0,6.0,6.0,,,,,93.9405336000491,104.22307300008832,104.22307300008832,107.27039319998585,107.27039319998585,,,['1'],[0.9085224999580532],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Hit,1,,
2.0,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,,0.0,7.0,7.0,7.0,,,,,110.28182060003746,114.7717315000482,114.7717315000482,117.87950170005206,117.87950170005206,120.880125900032,120.880125900032,['2'],[1.9313419999089092],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Correct Reject,2,,
2.0,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,,0.0,8.0,8.0,8.0,,,,,120.880125900032,124.15036880003754,124.15036880003754,127.25320310005918,127.25320310005918,,,['1'],[1.4752176000038162],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,False Alarm,1,,
2.0,98.25,veridical,fps_60/713707.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.6599999999999966,,0.0,9.0,9.0,9.0,,,,,130.26488290005364,133.32998749997932,133.32998749997932,136.4262819000287,136.4262819000287,,,['2'],[0.6324649000307545],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Miss,2,,
2.0,108.09,scrambled,fps_60/1592137.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.8400000000000034,,0.0,10.0,10.0,10.0,,,,,139.44179090007674,143.7281022000825,143.7281022000825,146.81042730004992,146.81042730004992,,,['1'],[1.0989146999781951],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,False Alarm,1,,
2.0,118.18,veridical,fps_60/1160140.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.090000000000003,,0.0,11.0,11.0,11.0,,,,,149.82383010000922,154.338543400052,154.338543400052,157.44262740004342,157.44262740004342,160.44323289999738,160.44323289999738,['1'],[0.8317420999519527],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Hit,1,,
2.0,127.51,veridical,fps_60/1592137.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.3299999999999983,,0.0,12.0,12.0,12.0,,,,,160.44323289999738,164.12151050008833,164.12151050008833,167.24173050001264,167.24173050001264,,,['1'],[1.8884917999384925],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Hit,1,,
2.0,135.58,scrambled,fps_60/1160171.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0700000000000074,,0.0,13.0,13.0,13.0,,,,,170.2536545000039,172.7125173000386,172.7125173000386,175.8161716000177,175.8161716000177,,,['2'],[0.6689077999908477],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Correct Reject,2,,
2.0,144.7,veridical,fps_60/1159819.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.119999999999976,,0.0,14.0,14.0,14.0,,,,,178.83107690000907,182.30073140002787,182.30073140002787,185.40226860006808,185.40226860006808,188.41194290004205,188.41194290004205,['1'],[0.6850984999909997],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Hit,1,,
2.0,154.49,veridical,fps_60/1160171.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.790000000000021,,0.0,15.0,15.0,15.0,,,,,188.41194290004205,192.63309250003655,192.63309250003655,195.7026474000886,195.7026474000886,,,['2'],[0.7170465999515727],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Miss,2,,
2.0,162.95,scrambled,fps_60/285992.bmp_pp98_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4599999999999795,,0.0,16.0,16.0,16.0,,,,,198.7141392000485,201.5781984999776,201.5781984999776,204.66805900004687,204.66805900004687,207.67897850007284,207.67897850007284,['1'],[0.5178663999540731],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,False Alarm,1,,
2.0,173.16,scrambled,fps_60/1160140.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.210000000000008,,0.0,17.0,17.0,17.0,,,,,207.67897850007284,212.29053170001131,212.29053170001131,215.3897332000779,215.3897332000779,218.3903638999909,218.3903638999909,['2'],[0.8511376000242308],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Correct Reject,2,,
2.0,183.78,veridical,fps_60/1159508.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.6200000000000045,,0.0,18.0,18.0,18.0,,,,,218.3903638999909,223.40584570006467,223.40584570006467,226.5074666000437,226.5074666000437,,,['2'],[0.6995336000109091],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,Miss,2,,
2.0,191.81,scrambled,fps_60/498396.bmp_pp152_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.030000000000001,,0.0,19.0,19.0,19.0,,,,,229.51881580008197,231.9457840999821,231.9457840999821,235.04690150008537,235.04690150008537,238.05682800000068,238.05682800000068,['1'],[0.7209927999647334],,,subject_3,2.0,2023-08-23_11h13.20.264,run_1,2023.1.2,59.90868718112657,,False Alarm,1,,
